#quadratisches-sondieren.csv
#Yannick
#Matousek
#12005960
group,number,instanceType,probeType,stepsAvg,m,numberOfKeys,stepsNegativeAvg
Quadratisches Sondieren,170,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,171,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,172,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,173,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,174,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,175,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,176,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,177,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,178,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,179,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,180,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,181,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,182,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,183,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,184,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,185,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,186,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,187,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,188,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,189,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,190,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,191,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,192,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,193,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,194,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,195,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,196,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,197,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,198,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,199,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,200,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,201,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,202,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,203,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,204,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,205,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,206,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,207,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,208,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,209,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,210,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,211,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,212,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,213,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,214,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,215,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,216,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,217,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,218,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,219,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,220,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,221,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,222,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,223,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,224,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,225,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,226,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,227,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,228,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,229,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,230,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,231,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,232,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,233,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,234,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,235,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,236,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,237,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,238,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,239,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,240,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,241,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,242,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,243,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,244,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,245,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,246,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,247,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,248,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,249,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,250,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,251,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,252,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,253,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,254,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,255,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,256,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,257,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,258,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,259,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,260,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,261,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,262,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,263,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,264,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,265,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,266,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,267,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
Quadratisches Sondieren,268,QUADRATISCHES_SONDIEREN,NONE,0.0,0,0,0.0
